Age,Sex,Height_cm,Weight_kg,BMI,BodyFat_PC,LeanMass_kg,ActivityLevel_1to5,Calorie_Maintenance
40,M,170,75,26,18.9,60.8,3,2507
31,M,165,56,20.6,18.8,45.4,5,2738
32,F,174,75,24.8,27.4,54.5,4,2615
50,F,178,55,17.4,16.3,46,3,1939
42,M,149,44,19.8,20.9,34.8,1,1399
38,F,167,59,21.2,23.4,45.2,4,2212
34,M,180,85,26.2,21.4,66.8,5,3439
40,M,184,67,19.8,29.1,47.5,2,2234
60,M,151,70,30.7,28.5,50,3,2090
34,F,181,72,22,23.8,54.9,1,1824
31,M,159,71,28.1,13.6,61.4,4,2680
46,M,177,98,31.3,33.7,65,1,2233
37,M,164,69,25.7,16.4,57.7,3,2379
47,M,177,41,13.1,18.1,33.6,3,1993
36,F,166,64,23.2,15.9,53.9,1,1603
56,F,155,71,29.6,10.5,63.6,2,1701
30,F,164,51,19,30.3,35.6,4,2111
35,F,175,66,21.6,36.8,41.7,2,1949
40,M,165,66,24.2,12.2,58,4,2581
63,M,159,96,38,8,88.3,4,2835
50,M,157,59,23.9,23.3,45.2,3,2055
56,M,161,84,32.4,24.9,63.1,1,1885
57,M,161,67,25.8,8,61.6,1,1675
35,M,175,82,26.8,13.8,70.7,3,2702
26,F,166,90,32.7,32.7,60.6,1,1975
50,M,167,75,26.9,27,54.8,4,2671
49,M,168,69,24.4,32.6,46.5,2,2062
34,M,175,87,28.4,13.7,75.1,3,2788
36,F,176,48,15.5,22,37.4,3,1920
44,M,164,72,26.8,21.6,56.5,3,2371
23,M,167,51,18.3,30.7,35.4,4,2490
52,M,176,81,26.1,17,67.3,4,2854
54,F,163,71,26.7,18,58.2,1,1557
51,M,164,68,25.3,26.1,50.2,3,2255
37,M,176,64,20.7,28.3,45.9,3,2418
42,F,164,80,29.7,18.4,65.3,3,2253
21,M,172,43,14.5,23.9,32.7,1,1686
27,F,154,98,41.3,29.6,69,1,1975
27,M,175,67,21.9,24.5,50.6,3,2532
41,F,167,50,17.9,18.5,40.8,1,1413
38,M,174,30,9.9,24.5,22.7,4,2074
28,M,181,67,20.5,27.2,48.8,4,2874
44,F,166,73,26.5,22.7,56.5,1,1663
33,M,154,74,31.2,26.3,54.5,3,2390
43,M,166,48,17.4,29.7,33.8,3,2026
47,F,182,51,15.4,25.4,38.1,4,2158
33,M,171,90,30.8,28.9,64,5,3436
24,F,159,46,18.2,20.7,36.5,1,1407
33,M,168,71,25.2,18.2,58.1,3,2480
52,F,174,64,21.1,33.4,42.6,4,2253
33,M,168,61,21.6,8,56.1,4,2587
57,M,168,65,23,25.4,48.5,3,2201
29,F,162,61,23.2,19.6,49,2,1810
52,M,163,61,23,27.5,44.2,3,2129
38,F,172,84,28.4,12.6,73.5,2,2150
60,F,174,63,20.8,24.9,47.3,3,1947
53,F,168,51,18.1,26.7,37.4,2,1559
34,M,165,68,25,25.2,50.9,1,1855
49,M,177,54,17.2,15,45.9,4,2425
58,M,165,53,19.5,17.2,43.9,4,2201
23,F,172,91,30.8,27.6,65.9,3,2648
41,F,175,67,21.9,21.2,52.8,2,1921
44,F,157,50,20.3,8,46,4,1897
37,M,171,68,23.3,18.2,55.6,2,2157
42,F,143,70,34.2,31.5,48,3,1895
19,M,168,66,23.4,20.8,52.2,3,2511
26,M,175,62,20.2,11.4,54.9,4,2740
45,M,173,49,16.4,19.2,39.6,3,2094
55,M,178,63,19.9,21.9,49.2,1,1767
20,M,173,58,19.4,16,48.7,1,1879
37,M,164,68,25.3,32.8,45.7,1,1830
23,M,154,76,32,19.6,61.1,3,2499
56,M,171,96,32.8,20.2,76.6,2,2411
50,F,174,81,26.8,20.8,64.2,2,2043
18,M,152,29,12.6,8,26.7,1,1386
54,M,174,73,24.1,25,54.7,3,2406
23,F,170,92,31.8,17.3,76.1,4,2943
62,F,166,67,24.3,8,61.6,4,2132
51,F,174,93,30.7,10,83.7,3,2482
64,F,167,53,19,21.6,41.6,2,1502
32,M,166,56,20.3,31.8,38.2,3,2235
62,F,157,67,27.2,27.7,48.4,3,1829
43,F,174,67,22.1,26.4,49.3,4,2383
31,F,156,82,33.7,22.8,63.3,3,2292
24,F,163,70,26.3,25.1,52.5,5,2731
63,M,174,68,22.5,22.8,52.5,4,2514
48,F,168,107,37.9,16.1,89.8,4,2965
41,F,187,58,16.6,16.4,48.5,4,2385
48,F,175,89,29.1,22.1,69.3,3,2453
46,F,177,76,24.3,15.9,63.9,2,2028
59,M,178,64,20.2,8.5,58.5,4,2522
49,F,167,73,26.2,26.8,53.4,3,2120
34,F,164,57,21.2,25.5,42.5,3,1959
31,F,157,71,28.8,8.4,65.1,3,2131
57,M,155,69,28.7,12.1,60.6,2,1895
53,F,181,77,23.5,24.7,58,3,2286
41,F,163,68,25.6,12.8,59.3,3,2065
62,M,178,94,29.7,22.2,73.1,2,2402
44,F,155,56,23.3,28.7,39.9,2,1578
42,M,168,59,20.9,18.3,48.2,1,1722
49,M,182,73,22,27.3,53.1,1,1953
35,F,172,57,19.3,18,46.8,4,2258
63,F,172,80,27,19.4,64.5,2,1923
35,M,164,89,33.1,25.3,66.5,3,2704
54,M,160,62,24.2,27.4,45,2,1863
43,F,169,71,24.9,12,62.5,3,2154
26,M,158,79,31.6,11.5,70,5,3139
52,M,168,83,29.4,9.8,74.9,1,1950
25,F,179,122,38.1,35.4,78.8,3,3181
37,M,157,49,19.9,18.5,39.9,2,1775
59,M,176,92,29.7,16.4,76.9,1,2076
39,M,179,60,18.7,24.3,45.4,1,1834
36,M,167,60,21.5,8.8,54.7,2,2019
47,M,170,72,24.9,19,58.3,3,2406
45,M,165,70,25.7,22.1,54.6,3,2342
52,F,166,88,31.9,14.2,75.5,3,2319
60,M,178,47,14.8,12.8,41,4,2220
28,F,177,25,8,19,20.3,2,1450
48,F,173,99,33.1,18.1,81.1,4,2881
56,F,176,48,15.5,17.8,39.4,3,1765
53,F,172,85,28.7,10.1,76.5,4,2585
47,F,157,90,36.5,10,81,3,2302
40,F,180,87,26.9,32.1,59.1,3,2532
36,F,161,77,29.7,11.5,68.1,3,2224
29,F,168,81,28.7,20.3,64.5,1,1864
32,M,178,62,19.6,20.7,49.2,1,1893
48,F,155,41,17.1,18.2,33.6,3,1515
60,F,176,64,20.7,20.7,50.8,3,1982
54,F,158,61,24.4,19.1,49.3,3,1808
54,M,175,55,18,18.7,44.7,1,1654
32,F,182,70,21.1,30.4,48.7,3,2350
46,M,162,40,15.2,14.4,34.3,1,1425
60,F,161,88,33.9,16.9,73.1,3,2209
43,F,170,68,23.5,29.3,48.1,2,1878
61,M,161,62,23.9,17.3,51.3,5,2519
19,F,148,65,29.7,18.4,53,2,1813
37,M,169,67,23.5,17.2,55.5,4,2667
32,M,173,54,18,30.4,37.6,2,2016
21,F,166,54,19.6,29.1,38.3,2,1803
39,F,171,50,17.1,12.5,43.7,2,1667
55,M,180,48,14.8,33.3,32,2,1835
40,M,166,57,20.7,8,52.4,4,2436
43,F,167,67,24,8.6,61.2,4,2307
28,F,169,86,30.1,9.3,78,3,2503
45,F,166,46,16.7,13.2,39.9,2,1528
19,M,166,83,30.1,18.5,67.6,1,2133
25,F,187,45,12.9,13.4,39,3,2065
46,M,171,71,24.3,12.3,62.2,4,2680
28,F,167,47,16.9,25.7,34.9,3,1879
54,M,183,51,15.2,19.1,41.3,3,2152
35,M,180,74,22.8,27.9,53.4,5,3220
31,F,176,74,23.9,28.9,52.6,1,1828
27,M,163,81,30.5,22.8,62.6,5,3227
52,M,197,56,14.4,27.1,40.8,2,2112
26,M,154,84,35.4,20,67.2,2,2306
52,M,152,93,40.3,11.5,82.3,4,2803
28,M,173,73,24.4,10.2,65.6,2,2304
61,F,166,43,15.6,8,39.6,4,1727
29,F,145,41,19.5,27.6,29.7,2,1389
20,M,168,72,25.5,22.6,55.7,5,3182
56,F,170,61,21.1,8,56.1,2,1693
31,M,168,55,19.5,26.5,40.4,5,2755
45,M,173,67,22.4,21.9,52.3,4,2641
28,F,165,64,23.5,14.1,55,2,1884
56,M,168,67,23.7,14,57.6,2,1986
42,M,183,56,16.7,19.1,45.3,1,1798
38,M,179,99,30.9,30.9,68.4,3,2981
27,F,167,53,19,21.7,41.5,5,2427
60,F,175,65,21.2,15.7,54.8,1,1539
32,M,178,39,12.3,39.2,23.7,2,1852
36,M,160,52,20.3,29.3,36.7,4,2320
39,M,173,50,16.7,29.2,35.4,3,2156
38,M,171,61,20.9,29.7,42.9,2,2053
61,M,176,66,21.3,31.5,45.2,3,2263
49,F,160,63,24.6,25.4,47,2,1683
40,F,169,61,21.4,22.2,47.5,2,1794
30,F,162,73,27.8,22.9,56.3,4,2469
22,F,173,74,24.7,11,65.9,2,2131
21,M,161,34,13.1,8,31.3,4,2149
45,M,164,85,31.6,27.7,61.5,2,2275
31,F,171,73,25,36.6,46.3,2,2038
25,F,160,40,15.6,19,32.4,3,1726
26,M,153,83,35.5,33.1,55.5,2,2284
52,F,180,85,26.2,34.3,55.9,3,2408
54,M,163,40,15.1,17.9,32.9,4,1990
38,M,156,65,26.7,31.7,44.4,2,1980
35,M,158,73,29.2,27.1,53.2,3,2398
50,F,169,86,30.1,19.4,69.3,2,2069
25,F,185,77,22.5,26.3,56.8,3,2542
34,F,168,61,21.6,24.3,46.2,2,1827
60,F,175,53,17.3,8,48.8,3,1802
48,F,166,47,17.1,41.9,27.3,4,1908
51,M,171,56,19.2,13.4,48.5,3,2137
23,F,167,78,28,23.6,59.6,2,2128
39,M,175,83,27.1,36.7,52.6,4,2990
31,M,158,64,25.6,19.8,51.3,2,2031
20,M,170,86,29.8,16.1,72.2,3,2832
29,F,171,76,26,23,58.5,3,2360
53,F,173,107,35.8,19.2,86.4,2,2372
29,F,156,42,17.3,31.8,28.6,5,2069
62,F,165,66,24.2,15.3,55.9,3,1891
19,F,176,73,23.6,17.4,60.3,3,2439
19,F,172,97,32.8,21.3,76.3,3,2772
32,F,187,48,13.7,11.7,42.4,1,1593
40,F,164,55,20.4,17.6,45.3,4,2094
46,M,150,70,31.1,17.7,57.6,1,1695
34,F,165,51,18.7,11.9,45,2,1664
49,M,143,66,32.3,17,54.8,2,1806
24,M,177,45,14.4,27.9,32.4,1,1729
47,M,169,87,30.5,8,80,4,2926
45,M,173,95,31.7,30.1,66.4,5,3441
31,F,175,95,31,17.8,78.1,3,2678
61,F,180,72,22.2,24.6,54.3,4,2378
47,M,144,72,34.7,30,50.4,3,2154
34,M,149,69,31.1,14.5,59,3,2257
49,M,162,82,31.2,25.6,61,4,2747
63,F,166,88,31.9,11.5,77.9,1,1729
23,M,171,80,27.4,10.8,71.3,1,2110
41,M,171,73,25,20,58.4,1,1918
23,F,171,80,27.4,20.7,63.4,3,2468
44,M,154,69,29.1,29.7,48.5,5,2731
35,F,162,49,18.7,10.2,44,4,2012
41,F,166,61,22.1,26.7,44.7,4,2210
54,M,168,73,25.9,18.7,59.4,3,2348
41,M,164,56,20.8,20.9,44.3,4,2389
55,M,172,55,18.6,8,50.6,2,1863
51,F,158,79,31.6,20.1,63.1,3,2110
57,F,165,80,29.4,27.9,57.7,4,2389
64,F,175,74,24.2,19.4,59.6,1,1623
32,M,172,62,21,18.9,50.3,4,2656
28,M,166,64,23.2,36.7,40.5,4,2660
39,M,166,80,29,21.4,62.8,3,2553
41,M,165,56,20.6,8,51.5,1,1669
18,M,166,48,17.4,9.2,43.6,3,2220
35,M,164,77,28.6,33.6,51.1,3,2518
61,F,166,68,24.7,17.8,55.9,4,2158
29,F,172,89,30.1,28.3,63.8,1,1990
60,F,172,54,18.3,18.8,43.9,3,1788
45,M,156,86,35.3,25,64.5,3,2503
57,F,187,61,17.4,18.2,49.9,3,2065
24,F,164,81,30.1,20.7,64.2,3,2408
40,F,174,50,16.5,25.5,37.3,1,1471
38,M,159,45,17.8,11.8,39.7,5,2391
51,M,184,75,22.2,24.2,56.9,4,2846
28,F,175,65,21.2,23.4,49.8,1,1731
39,M,173,72,24.1,9.5,65.1,1,1933
59,M,168,55,19.5,43.3,31.2,2,1801
52,M,151,74,32.5,19,59.9,2,1964
46,M,186,89,25.7,13.5,77,3,2832
59,F,178,86,27.1,33.8,57,3,2350
45,M,166,59,21.4,11.9,52,1,1689
35,F,174,51,16.8,17,42.3,5,2396
31,F,156,69,28.4,23.1,53,4,2327
35,M,150,82,36.4,17.2,67.9,3,2460
45,M,170,44,15.2,26.2,32.5,2,1763
41,M,162,79,30.1,26.3,58.2,5,3044
25,F,165,100,36.7,15.7,84.3,2,2399
59,F,169,79,27.7,33.7,52.3,2,1911
62,F,158,46,18.4,19.5,37,2,1342
25,F,169,53,18.6,23.6,40.5,1,1560
21,F,158,59,23.6,18.9,47.9,1,1573
44,F,180,67,20.7,18.4,54.7,3,2191
53,F,168,75,26.6,21.4,58.9,4,2370
22,M,175,80,26.1,36.8,50.6,5,3398
50,F,152,65,28.1,25.4,48.5,4,2051
51,F,175,73,23.8,13.6,63.1,3,2182
47,F,184,53,15.7,22.6,41,2,1765
25,F,171,59,20.2,17.5,48.7,2,1887
56,M,175,83,27.1,29.8,58.3,3,2555
64,F,167,76,27.3,21.1,60,3,2050
43,F,173,78,26.1,10.6,69.7,3,2302
54,M,186,54,15.6,25.3,40.4,2,1976
51,M,192,69,18.7,15.4,58.4,3,2542
24,F,173,71,23.7,25.2,53.1,3,2340
57,F,159,74,29.3,29.7,52.1,4,2221
45,F,176,85,27.4,19.7,68.2,4,2697
56,F,157,70,28.4,20.7,55.5,2,1705
56,F,163,93,35,23.4,71.3,2,2073
45,F,164,40,14.9,16.7,33.3,2,1428
31,M,190,65,18,22.7,50.2,2,2320
55,M,184,85,25.1,23.7,64.9,1,2076
21,F,182,58,17.5,14.9,49.4,1,1741
59,F,178,82,25.9,31.6,56.1,3,2288
35,F,160,71,27.7,8.2,65.2,5,2610
61,M,172,98,33.1,28.5,70.1,3,2720
42,F,188,67,19,33,44.9,4,2542
24,M,174,67,22.1,28.3,48,2,2258
55,M,180,97,29.9,13.5,83.9,2,2509
45,F,153,64,27.3,28.9,45.5,1,1452
22,M,177,85,27.1,38.8,52,2,2545
20,F,159,74,29.3,20.6,58.8,5,2798
61,M,167,86,30.8,22,67.1,3,2485
48,F,184,64,18.9,28.2,46,2,1909
64,F,173,68,22.7,15,57.8,3,1984
59,M,178,64,20.2,9.7,57.8,3,2266
37,M,168,40,14.2,25.4,29.9,4,2190
36,M,150,66,29.3,22.3,51.3,1,1707
28,F,160,118,46.1,13.7,101.8,3,2912
57,M,176,59,19,25.1,44.2,4,2432
20,M,173,72,24.1,19.2,58.2,4,2943
40,F,186,87,25.1,25,65.2,2,2298
24,F,171,77,26.3,23.5,58.9,4,2687
40,M,161,68,26.2,23.1,52.3,5,2833
24,M,169,56,19.6,21.9,43.7,3,2326
63,M,179,91,28.4,8,83.7,4,2964
51,F,152,86,37.2,10,77.4,3,2160
59,F,173,91,30.4,36.4,57.9,4,2648
36,M,157,89,36.1,33.1,59.6,5,3222
26,F,171,48,16.4,19.8,38.5,4,2169
35,M,177,64,20.4,25.4,47.7,2,2167
58,M,175,74,24.2,8.6,67.6,1,1858
62,F,183,55,16.4,10.1,49.4,4,2109
59,M,172,60,20.3,8,55.2,2,1904
42,M,175,79,25.8,13.4,68.4,4,2895
31,F,175,78,25.5,16.8,64.9,2,2141
61,M,160,96,37.5,27.7,69.4,5,3154
42,M,168,59,20.9,20.1,47.1,4,2475
36,F,145,56,26.6,24.1,42.5,4,1941
56,M,173,101,33.7,19,81.8,2,2497
32,M,142,66,32.7,20.9,52.2,4,2402
33,F,178,41,12.9,19.1,33.2,3,1854
44,F,186,75,21.7,24.1,56.9,1,1837
57,F,174,53,17.5,8,48.8,5,2225
27,M,176,64,20.7,22,49.9,2,2213
21,F,182,48,14.5,20.8,38,2,1858
36,M,165,86,31.6,35.3,55.6,4,2960
45,F,157,76,30.8,23.8,57.9,3,2100
38,M,169,50,17.5,34.7,32.6,5,2605
64,M,162,72,27.4,15.7,60.7,2,1949
31,F,170,80,27.7,16,67.2,1,1855
50,M,172,66,22.3,35.4,42.6,5,2831
27,M,165,94,34.5,20.1,75.1,2,2531
36,F,162,85,32.4,15.5,71.8,2,2092
47,M,148,62,28.3,22.2,48.3,5,2498
39,M,168,66,23.4,23.5,50.5,3,2356
20,M,165,51,18.7,31.9,34.7,1,1735
54,F,166,44,16,15.6,37.1,4,1805
58,F,177,56,17.9,27.9,40.4,5,2308
35,F,189,59,16.5,36,37.7,4,2475
28,F,166,89,32.3,30.9,61.5,2,2236
19,F,173,49,16.4,36.5,31.1,1,1578
29,F,172,71,24,22.1,55.3,2,2033
23,F,181,73,22.3,26.8,53.4,2,2179
60,F,160,59,23,15.8,49.7,3,1749
57,M,160,85,33.2,41.7,49.6,4,2708
61,M,161,65,25.1,29.2,46,1,1627
46,M,147,61,28.2,23.8,46.5,3,2020
47,M,169,94,32.9,21.6,73.7,5,3355
19,F,159,57,22.5,8,52.4,2,1798
26,M,172,81,27.4,8,74.5,3,2728
64,M,146,61,28.6,13.3,52.9,3,1871
19,M,169,51,17.9,17.7,42,2,2029
46,M,167,65,23.3,27.2,47.3,4,2533
50,M,164,105,39,28.5,75.1,2,2516
27,F,179,48,15,22,37.4,1,1563
51,F,161,59,22.8,24.6,44.5,4,2035
61,M,173,88,29.4,20.6,69.9,2,2284
25,M,163,55,20.7,30.8,38.1,4,2499
54,M,186,60,17.3,16.2,50.3,4,2583
50,M,168,72,25.5,19.5,58,1,1830
64,F,176,66,21.3,23.5,50.5,4,2206
23,M,176,77,24.9,15.8,64.8,3,2728
61,F,181,66,20.1,10.1,59.4,3,2054
57,M,171,70,23.9,24.9,52.6,2,2047
62,F,156,68,27.9,40,40.8,1,1420
36,F,174,57,18.8,22.9,43.9,1,1579
49,F,172,42,14.2,28,30.2,2,1497
44,M,139,98,50.7,19.3,79.1,3,2532
18,M,153,57,24.3,25.2,42.6,5,2738
60,F,177,58,18.5,10.7,51.8,3,1899
50,M,184,72,21.3,13.4,62.4,1,1950
57,M,169,54,18.9,26.9,39.5,5,2500
49,F,178,83,26.2,20.1,66.3,4,2650
22,M,171,73,25,8.7,66.7,3,2625
34,F,170,65,22.5,18.6,52.9,3,2141
25,M,168,62,22,29.4,43.8,5,2945
59,M,170,51,17.6,17,42.3,3,1987
51,F,173,74,24.7,8,68.1,3,2178
26,F,165,72,26.4,36.1,46,4,2518
40,F,182,60,18.1,22.9,46.3,3,2133
52,F,159,77,30.5,35,50,2,1846
24,M,187,93,26.6,24.8,69.9,5,3769
32,M,167,70,25.1,16.8,58.2,2,2184
37,M,169,66,23.1,24.8,49.6,3,2381
42,F,163,55,20.7,24.5,41.5,3,1856
20,M,174,67,22.1,36.7,42.4,1,1995
63,M,166,63,22.9,32.3,42.7,5,2579
41,M,165,54,19.8,27.5,39.2,2,1885
51,F,176,76,24.5,25.1,56.9,3,2238
63,F,181,74,22.6,22.6,57.2,4,2406
39,M,159,71,28.1,17.4,58.7,2,2081
28,M,178,64,20.2,30.6,44.4,2,2224
25,F,182,83,25.1,18.6,67.5,1,2017
56,F,152,43,18.6,20.1,34.4,5,1784
60,F,161,44,17,22.5,34.1,3,1527
52,F,182,73,22,17,60.6,4,2495
63,M,173,88,29.4,18.4,71.8,3,2559
55,F,187,71,20.3,22,55.4,2,1983
25,M,168,71,25.2,21.4,55.8,5,3116
54,F,164,54,20.1,33.6,35.8,5,2154
44,M,183,37,11,9.8,33.4,4,2240
45,M,161,55,21.2,26.5,40.4,5,2538
57,F,167,79,28.3,18.1,64.7,3,2151
51,M,175,46,15,19.2,37.2,2,1792
49,M,176,57,18.4,8,52.4,2,1966
32,M,162,46,17.5,16,38.6,5,2503
61,F,172,56,18.9,26.2,41.4,5,2221
34,F,167,87,31.2,16.5,72.7,3,2453
50,F,153,60,25.6,18.2,49.1,3,1775
64,M,165,83,30.5,19.6,66.8,4,2667
63,M,153,61,26.1,23.6,46.6,4,2167
33,M,163,91,34.3,35.3,58.9,4,3051
46,M,157,75,30.4,21.4,58.9,3,2334
26,F,177,63,20.1,45,34.7,3,2240
50,M,173,67,22.4,42.7,38.4,2,2071
46,M,185,48,14,35.1,31.1,1,1693
30,M,160,62,24.2,30.1,43.3,1,1770
38,F,171,91,31.1,24.8,68.5,2,2238
38,M,158,75,30,34.1,49.4,1,1863
22,F,163,38,14.3,38.9,23.2,3,1748
27,F,166,67,24.3,22.9,51.7,3,2187
23,M,189,72,20.2,24.1,54.6,1,2149
30,M,173,81,27.1,28.2,58.2,1,2095
18,M,168,64,22.7,21.2,50.4,3,2487
37,M,180,68,21,33.8,45,3,2518
64,F,176,85,27.4,12.1,74.7,1,1762
63,F,169,66,23.1,24.8,49.7,3,1922
25,F,176,59,19,12.5,51.6,1,1684
27,F,166,82,29.8,21.7,64.2,3,2420
26,F,199,82,20.7,16.1,68.8,2,2437
58,F,182,37,11.2,21.6,29,1,1267
20,F,165,73,26.8,8.6,66.7,2,2062
28,F,177,54,17.2,26.8,39.5,3,2085
29,F,175,75,24.5,18.9,60.8,4,2652
27,F,172,84,28.4,30.5,58.4,2,2226
42,M,175,79,25.8,21.6,62,3,2602
42,M,161,80,30.9,28.7,57,4,2762
28,M,165,60,22,18.3,49,2,2057
53,F,186,63,18.2,28.4,45.1,3,2118
56,M,172,78,26.4,38.9,47.7,3,2449
43,F,162,71,27.1,15.9,59.7,1,1615
31,F,168,46,16.3,28.5,32.9,2,1641
56,M,164,83,30.9,12,73,2,2172
57,F,178,48,15.1,20.9,38,3,1777
18,M,164,74,27.5,8,68.1,4,2898
21,F,170,73,25.3,27.3,53.1,3,2366
47,F,163,87,32.7,17.3,72,2,2052
29,M,192,66,17.9,28,47.5,3,2666
52,M,176,39,12.6,24.4,29.5,4,2130
30,M,175,72,23.5,20.1,57.5,3,2586
48,M,176,74,23.9,28.2,53.1,2,2206
55,M,166,86,31.2,30.5,59.8,3,2522
60,M,185,62,18.1,18.6,50.4,3,2295
40,F,169,80,28,30.8,55.4,3,2317
21,F,187,83,23.7,20.2,66.2,4,2988
33,F,166,59,21.4,8,54.3,4,2245
24,F,177,74,23.6,23.7,56.4,3,2426
39,M,171,47,16.1,16.8,39.1,5,2562
46,F,172,78,26.4,18.9,63.2,5,2781
28,F,153,73,31.2,8,67.2,5,2631
50,M,160,51,19.9,24.4,38.6,2,1739
46,F,185,64,18.7,16.5,53.5,1,1686
56,M,157,86,34.9,17.8,70.7,3,2427
29,M,178,72,22.7,30.5,50.1,4,2919
24,M,195,59,15.5,8,54.3,2,2328
56,F,175,58,18.9,25,43.5,3,1910
59,M,191,85,23.3,25.1,63.6,3,2718
43,F,176,62,20,23.9,47.2,3,2083
57,F,172,73,24.7,30.8,50.5,3,2106
26,F,173,63,21,29.1,44.7,1,1704
58,M,168,36,12.8,23,27.7,5,2137
51,M,167,60,21.5,16,50.4,2,1916
62,M,164,87,32.3,18.4,71,2,2186
30,F,174,102,33.7,21.8,79.7,3,2784
53,F,192,58,15.7,8,53.4,2,1861
42,M,184,74,21.9,18,60.7,2,2316
41,F,172,104,35.2,31.6,71.2,3,2710
61,M,176,88,28.4,18.9,71.4,2,2310
34,M,169,51,17.9,28.5,36.5,3,2171
19,F,184,66,19.5,29,46.9,3,2408
30,F,153,73,31.2,31.7,49.9,1,1650
48,M,189,89,24.9,19.5,71.7,4,3167
46,F,164,51,19,20,40.8,3,1773
45,M,166,81,29.4,24.5,61.2,5,3092
44,M,157,80,32.5,15.6,67.5,2,2153
32,F,171,65,22.2,16.4,54.3,3,2166
48,M,163,102,38.4,30,71.4,4,3111
57,F,181,56,17.1,16.4,46.8,3,1930
32,M,176,75,24.2,26.1,55.4,3,2627
50,F,163,72,27.1,25.2,53.9,2,1825
37,F,161,75,28.9,21.9,58.6,2,1939
59,M,163,87,32.7,24.1,66,3,2478
29,F,160,49,19.1,27.5,35.5,3,1835
54,F,167,72,25.8,33.5,47.9,3,2065
26,M,161,99,38.2,14.5,84.7,4,3227
40,F,181,81,24.7,14.2,69.5,5,3002
25,M,165,60,22,21.2,47.3,2,2077
49,F,175,57,18.6,24.8,42.8,3,1949
31,M,175,77,25.1,24.3,58.3,3,2656
44,M,151,62,27.2,35.8,39.8,1,1618
42,M,177,67,21.4,14.3,57.4,3,2435
30,M,152,58,25.1,8.8,52.9,4,2389
38,F,161,101,39,26.1,74.6,1,1998
62,M,176,75,24.2,23.8,57.2,3,2394
48,F,171,70,23.9,20.9,55.4,3,2120
54,M,166,45,16.3,28.5,32.2,3,1894
60,F,152,57,24.7,8.9,51.9,4,1826
22,M,179,69,21.5,8.1,63.4,3,2640
30,F,174,69,22.8,8,63.5,2,2016
45,F,161,94,36.3,16.3,78.7,1,1872
60,M,160,71,27.7,31.8,48.4,2,1945
42,M,180,85,26.2,10.1,76.4,2,2433
52,M,173,72,24.1,22.3,55.9,3,2396
64,F,156,82,33.7,24.4,62,2,1806
56,F,162,44,16.8,34.4,28.9,3,1567
24,F,189,51,14.3,15.1,43.3,2,1939
55,F,180,83,25.6,14.8,70.7,2,2088
49,M,170,92,31.8,30.3,64.1,2,2395
20,M,170,44,15.2,13.4,38.1,4,2427
62,M,148,70,32,31.7,47.8,5,2508
56,M,183,47,14,24.9,35.3,4,2309
54,F,165,60,22,8,55.2,1,1440
39,F,161,41,15.8,27.2,29.8,3,1643
25,M,177,68,21.7,25.6,50.6,4,2874
34,F,163,67,25.2,20.1,53.6,4,2342
44,M,151,67,29.4,17,55.6,4,2412
50,F,174,65,21.5,34.9,42.3,3,2056
63,F,154,79,33.3,8,72.7,2,1755
34,F,169,95,33.3,9.9,85.6,1,2010
59,F,173,51,17,17.8,41.9,1,1362
29,F,167,57,20.4,25.9,42.3,1,1569
63,F,167,71,25.5,22,55.4,5,2427
44,M,185,65,19,16.3,54.4,3,2466
25,F,185,65,19,26.2,47.9,3,2356
40,M,160,50,19.5,8.1,46,2,1794
59,M,164,63,23.4,24.9,47.3,4,2354
46,M,164,63,23.4,19.6,50.7,2,1966
37,M,169,73,25.6,27.4,53,4,2770
33,M,169,56,19.6,25.9,41.5,2,2002
34,M,187,83,23.7,28.1,59.7,4,3163
33,F,168,51,18.1,17.1,42.3,4,2128
36,F,159,93,36.8,16.1,78,2,2176
25,F,164,57,21.2,23.6,43.6,5,2487
55,M,173,91,30.4,10.3,81.6,3,2667
55,M,167,58,20.8,39.7,35,2,1861
46,M,173,82,27.4,34.9,53.4,3,2598
58,F,167,64,22.9,9.5,57.9,4,2126
53,F,177,71,22.7,23.8,54.1,5,2641
43,F,169,79,27.7,31.5,54.1,1,1764
48,M,157,64,26,18.9,51.9,3,2148
61,M,166,41,14.9,16,34.4,3,1778
29,M,192,60,16.3,31.4,41.1,2,2282
34,F,182,62,18.7,32.8,41.6,4,2460
32,M,158,95,38.1,9.1,86.4,2,2450
26,M,187,69,19.7,22.9,53.2,2,2383
56,M,171,72,24.6,21,56.9,4,2611
59,M,165,68,25,8,62.6,3,2202
29,F,167,73,26.2,9.1,66.3,1,1761
49,F,170,51,17.6,14.6,43.5,4,2012
42,M,180,59,18.2,22.1,45.9,4,2604
56,M,171,79,27,32.3,53.5,3,2454
35,F,173,66,22.1,8,60.7,3,2178
32,F,182,68,20.5,22.9,52.4,3,2319
49,M,166,69,25,14.4,59.1,3,2305
23,F,173,80,26.7,26.2,59,4,2769
61,F,174,60,19.8,30.1,41.9,4,2107
60,M,171,71,24.3,30.4,49.4,1,1780
52,F,174,37,12.2,21.2,29.1,1,1243
51,F,163,45,16.9,19.3,36.3,1,1263
55,F,179,66,20.6,32.7,44.4,2,1846
22,F,164,53,19.7,19.4,42.7,1,1540
35,M,174,84,27.7,22.4,65.1,2,2416
33,F,172,53,17.9,18.3,43.3,3,1982
